764801 7648 2 2 1973 151 151 179 179 204 204 226 226 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 5 3 63 111 5 6 132 5 4 147 5 4 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
764802 7648 2 1 1976 111 111 139 139 165 165 187 187 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 4 52 68 4 8 81 5 1 102 5 4 142 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
764803 7648 2 2 1978 87 87 115 115 140 140 162 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 11 47 51 4 4 63 4 10 78 4 11 105 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
764804 7648 2 1 1980 67 67 96 96 121 121 143 143 167 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 10 46 52 4 4 70 4 7 79 4 10 100 5 4 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
764901 7649 2 2 1975 132 132 160 160 186 186 206 206 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 5 1 61 90 5 5 115 5 6 120 5 5 120 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
764902 7649 2 2 1999 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 19 19 44 44 65 65 90 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 25 -7 40 -7 45 -7 52 -7 60 112 112 -7 74 -7 80 135 132 -7 90 -7 90 172 165 -7 135 -7 120 532
765201 7652 2 2 1983 37 37 66 66 92 92 115 115 137 137 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 3 39 30 3 7 43 4 0 50 4 4 70 4 10 100 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765202 7652 2 1 1985 9 9 37 37 63 63 86 86 108 108 -7 -7 157 157 -7 -7 -7 -7 -7 -7 -7 -7 2 3 27 20 3 2 30 3 5 30 3 11 45 4 4 55 -7 -7 -7 5 1 87 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765501 7655 2 1 1979 77 77 105 105 131 131 153 153 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 0 48 59 4 5 94 4 10 116 5 5 138 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765502 7655 2 1 1985 8 8 36 36 62 62 84 84 107 107 130 130 154 154 -7 -7 -7 -7 -7 -7 -7 -7 2 5 29 24 3 2 37 3 9 53 4 2 69 4 7 108 4 11 140 5 4 191 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765503 7655 2 1 1987 -7 -7 9 9 33 33 57 57 80 80 103 103 127 127 153 153 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 5 27 3 2 40 3 8 53 4 2 80 4 5 115 5 0 165 5 5 233 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765701 7657 2 1 1976 121 121 149 149 175 175 200 200 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 10 58 94 5 7 137 5 9 169 5 10 201 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
765702 7657 2 2 1986 -7 -7 23 23 48 48 69 69 93 93 116 116 140 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 11 28 3 7 40 4 0 52 4 5 74 4 9 106 5 4 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766201 7662 2 1 1980 63 63 91 91 116 116 138 138 162 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 0 40 40 30 3 9 45 4 1 58 4 6 70 4 11 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766202 7662 2 2 1989 -7 -7 -7 -7 17 17 38 38 62 62 85 85 109 109 -7 -7 157 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 4 23 2 11 30 3 4 35 3 8 41 3 11 54 -7 -7 -7 -7 102 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766501 7665 2 2 1974 140 140 169 169 194 194 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 11 59 82 5 2 105 5 2 99 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766502 7665 2 1 1979 83 83 113 113 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 10 46 46 4 4 66 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766901 7669 2 2 1974 143 143 -7 -7 197 197 221 220 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 5 0 60 111 -7 -7 -7 5 2 126 5 2 125 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
766902 7669 2 2 1976 116 116 -7 -7 169 169 193 193 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 10 58 78 -7 -7 -7 5 4 165 5 4 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767001 7670 2 2 1982 44 44 74 74 98 98 120 120 144 144 167 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 4 40 33 4 0 45 4 3 59 4 8 76 5 1 115 5 3 143 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767002 7670 2 2 1985 11 11 41 41 65 65 88 88 112 112 135 135 159 159 -7 -7 -7 -7 -7 -7 -7 -7 2 7 31 20 3 5 38 4 0 51 4 5 60 4 10 75 5 4 113 5 5 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767003 7670 2 1 1986 -7 -7 27 27 51 51 73 73 97 97 122 120 144 144 169 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 9 26 3 2 32 3 8 42 4 0 47 4 4 70 4 10 92 5 1 112 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767101 7671 2 2 1995 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 19 19 43 43 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 10 29 3 4 35 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767102 7671 2 1 1997 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 16 15 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767201 7672 2 2 1989 -7 -7 -7 -7 -7 -7 33 33 59 59 83 83 108 108 129 129 155 154 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 0 50 3 9 53 4 2 94 4 0 120 4 9 135 -7 200 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767301 7673 2 2 1984 21 21 51 51 76 76 97 97 122 122 143 143 170 169 -7 -7 -7 -7 -7 -7 -7 -7 2 9 33 26 3 5 34 4 0 45 4 4 54 4 7 70 5 0 80 5 5 113 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767302 7673 2 1 1995 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 16 16 41 41 66 66 -7 -7 114 114 137 137 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 4 24 3 -2 -2 3 7 40 -7 -7 -7 70 -7 92 -7 -7 162 -3 -7 118 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767303 7673 2 1 1995 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767304 7673 2 1 1996 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 4 29 29 54 54 77 77 102 102 125 125 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 1 8 16 2 11 27 4 6 28 -7 42 -7 56 -7 70 -7 70 150 -3 -7 91 -7 -7 -3 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767801 7678 2 2 1991 -7 -7 -7 -7 -7 -7 15 15 39 39 60 60 84 84 -7 -7 -3 136 159 159 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 0 31 23 3 0 30 3 6 45 3 11 54 -7 -7 -7 -7 -7 -7 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767802 7678 2 2 1992 -7 -7 -7 -7 -7 -7 1 1 25 25 46 46 70 70 -7 -7 -3 121 144 -3 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 0 20 8 2 3 20 3 2 35 3 8 44 -7 -7 -7 -7 -7 -7 120 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
767901 7679 2 2 1982 39 39 68 68 93 93 114 114 137 137 162 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 7 43 42 4 4 75 4 10 102 5 3 144 5 9 188 5 10 179 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768101 7681 2 2 1975 133 133 162 162 187 187 209 209 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 9 57 81 5 1 104 5 2 115 5 2 118 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768102 7681 2 2 1976 111 111 140 140 165 165 187 187 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 2 50 51 4 11 85 5 3 120 5 3 127 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768103 7681 2 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768104 7681 2 1 1980 67 67 96 96 -7 -7 -7 -7 166 166 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 10 46 44 4 6 66 -7 -7 -7 -7 -7 -7 5 10 120 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768201 7682 2 1 1981 57 57 88 88 112 112 133 133 156 156 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 8 44 41 4 2 58 4 7 86 4 10 106 5 2 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768301 7683 1 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768401 7684 1 1 1987 -7 -7 16 16 40 40 64 64 89 89 110 110 136 136 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 22 3 1 29 0 45 44 4 2 45 4 8 69 5 0 102 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768402 7684 1 1 1991 -7 -7 -7 -7 -7 -7 19 19 43 43 65 65 90 90 -7 -7 139 139 161 161 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 0 31 25 3 2 30 3 8 44 4 1 53 -7 -7 -7 -7 85 -7 100 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768403 7684 1 2 1994 -7 -7 -7 -7 -7 -7 -7 -7 2 2 24 24 50 49 -7 -7 99 99 120 120 144 142 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 1 9 12 1 10 23 3 3 28 -7 -7 -7 -7 48 -7 60 -7 80 -7 76 171 171 -7 120 -7 122 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768501 7685 2 2 1978 86 86 116 116 140 140 163 163 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 11 47 49 4 6 69 4 10 94 5 0 125 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768502 7685 2 1 1982 49 49 79 79 103 103 126 126 149 149 172 172 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 2 38 31 3 10 41 4 1 53 4 5 77 4 8 95 5 6 150 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768503 7685 2 1 1986 -7 -7 25 25 49 49 73 73 96 96 119 119 142 142 169 169 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 10 24 3 4 28 3 8 40 4 3 47 4 5 65 4 10 75 5 3 105 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768701 7687 2 2 1990 -7 -7 -7 -7 2 2 27 27 54 54 75 75 96 96 124 124 146 146 170 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 0 14 -7 30 29 3 7 39 3 11 56 4 3 82 4 8 97 -7 120 -7 139 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768702 7687 2 2 1997 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 4 32 32 54 54 79 79 100 100 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 1 13 3 0 29 42 40 -7 53 -7 73 -7 64 128 122 -7 103 -7 85 149 146 -7 112 -7 100 -7 -7 -7 -7 -7 -7 532
768801 7688 2 1 1984 24 24 52 52 79 79 99 99 124 124 147 147 171 171 -7 -7 -7 -7 -7 -7 -7 -7 2 11 35 29 3 8 35 4 1 46 4 6 62 5 0 80 5 6 101 6 1 134 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768802 7688 2 2 1985 4 4 31 31 58 58 78 78 103 103 126 126 150 150 -7 -7 -7 -7 -7 -7 -7 -7 0 25 25 15 3 1 29 3 9 41 4 1 54 4 7 76 5 0 101 5 6 143 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768901 7689 2 1 1982 42 42 70 70 94 94 116 116 143 143 165 165 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 5 41 40 3 10 49 4 6 63 4 9 76 5 3 101 5 9 135 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
768902 7689 2 1 1984 17 17 45 45 70 70 92 92 118 118 140 140 164 164 -7 -7 -7 -7 -7 -7 -7 -7 2 9 33 25 3 5 33 4 0 46 4 3 65 5 0 80 5 3 113 6 0 145 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769101 7691 2 2 1993 -7 -7 -7 -7 -7 -7 -7 -7 18 18 38 38 62 62 87 88 110 109 133 133 157 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 6 28 3 5 36 3 0 39 3 0 65 -7 120 -7 130 -7 180 -7 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769201 7692 2 1 1996 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 22 22 46 46 68 68 94 94 116 114 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 10 32 3 -2 45 -7 51 -7 66 -7 79 -7 68 139 139 -7 106 -7 106 166 160 -7 132 -7 130 -7 -7 -7 -7 -7 -7 532
769401 7694 2 1 1983 35 35 64 64 89 89 111 111 138 138 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 1 37 27 3 8 42 4 0 58 4 5 69 4 9 100 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769402 7694 2 1 1987 -7 -7 12 12 37 37 61 61 88 88 -7 -7 132 132 158 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 4 27 3 2 32 3 7 48 4 0 80 -7 -7 -7 4 9 128 5 2 175 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769403 7694 2 2 1991 -7 -7 -7 -7 -7 -7 17 17 44 44 -7 -7 88 88 114 114 140 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 22 3 4 40 -7 -7 -7 4 3 78 4 9 133 -7 120 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769404 7694 2 2 1993 -7 -7 -7 -7 -7 -7 -7 -7 16 16 -7 -7 61 61 87 87 112 112 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 6 25 -7 -7 -7 3 7 40 4 0 51 -7 54 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769501 7695 2 1 1983 28 28 58 58 83 83 106 106 129 129 153 153 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 0 36 28 3 8 38 4 1 50 4 6 60 4 10 65 5 1 83 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769502 7695 2 1 1989 -7 -7 -7 -7 18 18 41 41 64 64 88 88 110 110 -7 -7 160 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 10 28 3 5 38 3 10 45 4 5 58 4 9 70 -7 -7 -7 -7 117 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769503 7695 2 1 1990 -7 -7 -7 -7 -7 -7 20 20 42 42 67 67 89 89 -7 -7 139 139 163 163 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 22 3 1 25 3 7 36 3 11 46 -7 -7 -7 -7 70 -7 85 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
769504 7695 2 1 2001 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 12 12 35 35 59 59 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 22 -7 31 -7 41 -7 41 83 83 48 52 -7 52 106 106 -7 66 -7 66 138 136 -7 88 -7 96 532
770401 7704 2 2 1993 -7 -7 -7 -7 -7 -7 -7 -7 8 8 31 31 54 54 -7 -7 106 106 131 131 153 153 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 16 2 11 27 3 5 34 -7 -7 -7 -7 60 -7 90 -7 117 -7 117 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
770801 7708 2 1 1988 -7 -7 -7 -7 31 31 55 55 78 78 102 101 126 125 153 153 175 175 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 0 30 3 7 42 4 0 54 4 6 68 4 11 78 5 1 98 -7 113 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
771001 7710 2 2 1977 110 110 138 138 163 163 184 184 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 3 51 64 4 10 94 5 2 121 5 3 144 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
771002 7710 2 1 1980 70 70 97 97 122 122 144 144 168 168 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 7 43 38 4 0 59 4 5 101 4 9 139 5 2 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
771301 7713 2 2 1988 -7 -7 -7 -7 19 19 43 43 66 66 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 28 3 4 42 3 11 54 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
771302 7713 2 1 1993 -7 -7 -7 -7 -7 -7 -7 -7 14 14 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 5 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
